trial_number,timestamp,objective_value,epochs,prop_epochs,lr,prop_lr,batch_size,embedding_k,gamma,G,verbose,test_ratio,unbiased_test_ratio,seed,save_results,beta,bmse_weight,ece_weight,n_bins,ECE,BMSE,DR_Bias,DR_Variance,MSE,MAE
18,2025-07-29 19:45:12,,150,100,0.05,0.05,64,8,0.2,2,False,0.2,0.2,2024,,10,1.0,10.0,10,0.1268102526664734,0.47016069293022156,0.00964630302041769,1.8727696442510933e-05,0.05654492974281311,0.17414551973342896
19,2025-07-29 19:50:05,,150,100,0.001,0.005,128,4,0.1,4,False,0.2,0.2,2024,,10,1.0,10.0,10,0.13678112626075745,0.17698895931243896,0.008116851560771465,2.263542910441174e-06,0.015947019681334496,0.09357376396656036
20,2025-07-29 19:52:24,,150,100,0.1,0.1,128,4,0.1,2,False,0.2,0.2,2024,,1,1.0,10.0,10,0.14314907789230347,0.3333325684070587,0.018288789317011833,9.584852705302183e-06,0.06023541837930679,0.1801670342683792
21,2025-07-29 19:55:48,,150,100,0.005,0.1,128,4,0.05,4,False,0.2,0.2,2024,,10,1.0,10.0,10,0.13012784719467163,0.19736750423908234,0.0025894108694046736,2.300496134921559e-06,0.014324165880680084,0.08961658924818039
22,2025-07-29 19:58:37,,150,100,0.005,0.1,128,4,0.05,4,False,0.2,0.2,2024,,10,1.0,10.0,10,0.11097725480794907,0.15786109864711761,0.004624690394848585,1.3925839539297158e-06,0.014136631041765213,0.08878592401742935
23,2025-07-29 20:02:10,,150,100,0.005,0.1,128,4,0.05,4,False,0.2,0.2,2024,,10,1.0,10.0,10,0.13269518315792084,0.2691340446472168,0.00487980991601944,2.147763098037103e-06,0.014590154401957989,0.09011582285165787
24,2025-07-29 20:05:15,,150,100,0.005,0.1,128,4,0.05,4,False,0.2,0.2,2024,,10,1.0,10.0,10,0.11977235972881317,0.2034832239151001,0.0022989134304225445,2.4128760287567275e-06,0.014279314316809177,0.08926890790462494
26,2025-07-29 20:26:12,,150,100,0.005,0.1,128,32,0.2,1,False,0.2,0.2,2024,,0.1,1.0,10.0,10,0.2381274700164795,11026658304.0,3302.27490234375,339089.625,0.16454948484897614,0.31291651725769043
28,2025-07-29 20:31:47,,150,100,0.01,0.001,128,8,0.2,2,False,0.2,0.2,2024,,10,1.0,10.0,10,0.12919266521930695,0.18202443420886993,0.0001558977091917768,3.864293830702081e-06,0.02884124405682087,0.12445636838674545
29,2025-07-29 20:38:38,,150,100,0.01,0.001,64,16,0.01,1,False,0.2,0.2,2024,,0.1,1.0,10.0,10,0.13474565744400024,0.20639340579509735,0.0023142558056861162,1.2195486306154635e-05,0.07470721006393433,0.20025226473808289
30,2025-07-29 20:40:58,,150,100,0.05,0.005,128,4,0.05,4,False,0.2,0.2,2024,,10,1.0,10.0,10,0.1366877406835556,0.18421846628189087,0.0008515591034665704,3.96240784539259e-06,0.027506669983267784,0.12326183170080185
31,2025-07-29 20:44:00,,150,100,0.005,0.1,128,4,0.05,4,False,0.2,0.2,2024,,10,1.0,10.0,10,0.13600164651870728,0.3049095869064331,0.005669178441166878,2.097810693157953e-06,0.014039595611393452,0.0886799618601799
32,2025-07-29 20:46:34,,150,100,0.005,0.1,128,4,0.05,4,False,0.2,0.2,2024,,10,1.0,10.0,10,0.11681164801120758,0.3651980459690094,0.008364387787878513,1.6157246136572212e-06,0.013608119450509548,0.08722900599241257
33,2025-07-29 20:49:35,,150,100,0.005,0.1,128,4,0.05,4,False,0.2,0.2,2024,,10,1.0,10.0,10,0.1196950227022171,0.18452489376068115,0.0037751055788248777,2.0926013348798733e-06,0.014558876864612103,0.08998484909534454
34,2025-07-29 20:53:12,,150,100,0.005,0.1,128,4,0.05,4,False,0.2,0.2,2024,,0.5,1.0,10.0,10,0.13156196475028992,0.280143141746521,0.0025873836129903793,3.1156616842054063e-06,0.014319288544356823,0.08960867673158646
35,2025-07-29 20:55:13,,150,100,0.1,0.1,128,4,0.05,4,False,0.2,0.2,2024,,10,1.0,10.0,10,0.13330665230751038,0.24345897138118744,0.0019743593875318766,9.902095371217001e-06,0.05727769061923027,0.1751674860715866
36,2025-07-29 21:00:43,,150,100,0.001,0.1,128,8,0.05,6,False,0.2,0.2,2024,,10,1.0,10.0,10,0.13874314725399017,0.23527014255523682,0.009362928569316864,5.0701505642791744e-06,0.029020190238952637,0.12548387050628662
37,2025-07-29 21:02:31,,150,100,0.005,0.1,256,4,0.05,4,False,0.2,0.2,2024,,1,1.0,10.0,10,0.12749353051185608,0.1948835551738739,0.0034136984031647444,2.0480702005443163e-06,0.014125005342066288,0.08884356170892715
38,2025-07-29 21:09:14,,150,100,0.005,0.1,256,32,0.05,4,False,0.2,0.2,2024,,1,1.0,10.0,10,0.2599908113479614,12293095424.0,3480.1044921875,308726.5,0.14767450094223022,0.2939656674861908
39,2025-07-29 21:12:06,,150,100,0.005,0.1,256,16,0.05,4,False,0.2,0.2,2024,,1,1.0,10.0,10,0.12342716008424759,0.2606257200241089,0.0035045945551246405,1.4680189451610204e-05,0.06934747844934464,0.19190549850463867
40,2025-07-29 21:14:04,,150,100,0.01,0.1,256,4,0.05,6,False,0.2,0.2,2024,,1,1.0,10.0,10,0.13542960584163666,0.23270487785339355,0.004084976855665445,2.205159489676589e-06,0.015056159347295761,0.09201255440711975
41,2025-07-29 21:16:01,,150,100,0.005,0.1,256,4,0.05,4,False,0.2,0.2,2024,,1,1.0,10.0,10,0.1353154480457306,0.22985497117042542,0.0032815015874803066,2.2220749542611884e-06,0.01448872871696949,0.08989959210157394
42,2025-07-29 21:17:43,,150,100,0.005,0.1,256,4,0.05,4,False,0.2,0.2,2024,,5,1.0,10.0,10,0.14341580867767334,0.37562283873558044,0.006585523020476103,2.12438453672803e-06,0.013838614337146282,0.08822750300168991
43,2025-07-29 21:19:26,,150,100,0.005,0.1,256,4,0.05,4,False,0.2,0.2,2024,,5,1.0,10.0,10,0.120220847427845,0.18672612309455872,0.005885309539735317,1.6772054323155317e-06,0.014404176734387875,0.08979788422584534
44,2025-07-29 21:21:06,,150,100,0.005,0.1,256,4,0.2,4,False,0.2,0.2,2024,,5,1.0,10.0,10,0.1304771900177002,0.24226416647434235,0.004359472543001175,1.972689688045648e-06,0.014969264157116413,0.09084673970937729
45,2025-07-29 21:26:49,,150,100,0.005,0.001,256,32,0.05,4,False,0.2,0.2,2024,,5,1.0,10.0,10,0.13301169872283936,0.20948098599910736,0.007933864369988441,1.7901507817441598e-05,0.11462348699569702,0.2519701421260834
46,2025-07-29 21:30:16,,150,100,0.001,0.01,256,8,0.05,4,False,0.2,0.2,2024,,5,1.0,10.0,10,0.12865372002124786,0.1557127833366394,0.006837982218712568,3.4876263725891476e-06,0.026819299906492233,0.12010458111763
49,2025-07-29 21:36:44,,150,100,0.005,0.1,64,4,0.05,6,False,0.2,0.2,2024,,1,1.0,10.0,10,0.1483778953552246,0.68475741147995,0.0006800176342949271,9.716779459267855e-06,0.015336156822741032,0.09227953851222992
50,2025-07-29 21:39:43,,150,100,0.01,0.01,256,16,0.2,4,False,0.2,0.2,2024,,0.1,1.0,10.0,10,0.1353403776884079,0.21348752081394196,0.003727253060787916,9.283793588110711e-06,0.057590387761592865,0.17609426379203796
